role,case_id,candidate_count,ndcg_at_5,ndcg_at_10,top1_agreement,top3_overlap,recall_at_5,recall_at_10,top10_jaccard,predicted_top1_teacher_rank,predicted_top1_drive_id,teacher_top1_drive_id
ost,REQ_000082,53,0.5715615216583233,0.5687190106737374,0,0.3333333333333333,0.8,0.6,0.42857142857142855,4,DRV_000203,DRV_000197
ost,REQ_000088,214,0.03941803781178894,0.03316265946399715,0,0.0,0.0,0.0,0.0,48,DRV_000092,DRV_000203
ost,REQ_000093,97,0.10674285008217502,0.22932445470839502,0,0.0,0.2,0.5,0.3333333333333333,46,DRV_000092,DRV_000203
ost,REQ_000096,69,0.28421661223559336,0.36704708804496383,0,0.0,0.4,0.5,0.3333333333333333,4,DRV_000209,DRV_000203
ost,REQ_000102,51,0.38276170676506577,0.34353586398471586,0,0.3333333333333333,0.4,0.2,0.1111111111111111,3,DRV_000201,DRV_000203
ost,REQ_000103,59,0.25679810629677813,0.30935206586927705,0,0.3333333333333333,0.4,0.5,0.3333333333333333,53,DRV_000091,DRV_000203
ost,REQ_000107,125,0.09667621030186796,0.14680344467919895,0,0.0,0.4,0.3,0.17647058823529413,59,DRV_000092,DRV_000203
ost,REQ_000109,148,0.0,0.04108498773588207,0,0.0,0.0,0.0,0.0,68,DRV_000092,DRV_000203
ost,REQ_000111,64,0.968425647871703,0.9133747500553822,1,0.6666666666666666,1.0,0.7,0.5384615384615384,1,DRV_000203,DRV_000203
ost,REQ_000124,124,0.0,0.09863916183717081,0,0.0,0.0,0.2,0.1111111111111111,52,DRV_000092,DRV_000203
ost,REQ_000137,60,0.01697642485078812,0.24140624730363822,0,0.0,0.0,0.2,0.1111111111111111,57,DRV_000135,DRV_000203
ost,REQ_000141,94,0.1576721246345394,0.2599589487632464,0,0.0,0.4,0.6,0.42857142857142855,50,DRV_000091,DRV_000205
ost,REQ_000142,75,0.4481474706349549,0.4929248954182573,0,0.3333333333333333,0.4,0.8,0.6666666666666666,7,DRV_000092,DRV_000137
ost,REQ_000144,130,0.3927592121488303,0.3304309581829068,0,0.3333333333333333,0.2,0.1,0.05263157894736842,103,DRV_000024,DRV_000092
ost,REQ_000145,138,0.7292336995180954,0.6737665046162284,1,0.6666666666666666,0.4,0.3,0.17647058823529413,1,DRV_000092,DRV_000092
ost,REQ_000153,76,0.45330740822295645,0.5460342117280185,0,0.3333333333333333,0.6,0.6,0.42857142857142855,51,DRV_000092,DRV_000203
ost,REQ_000162,111,0.08516497356129252,0.23034315933274965,0,0.0,0.2,0.6,0.42857142857142855,45,DRV_000092,DRV_000137
ost,REQ_000164,111,0.10674285008217502,0.26925627564700766,0,0.0,0.2,0.5,0.3333333333333333,59,DRV_000092,DRV_000203
ost,REQ_000174,44,0.34726551179502274,0.3308982335211807,0,0.3333333333333333,0.4,0.4,0.25,5,DRV_000199,DRV_000203
ost,REQ_000177,47,0.2098405769347421,0.2635059812642137,0,0.0,0.2,0.3,0.17647058823529413,5,DRV_000137,DRV_000205
ost,REQ_000180,71,0.48072588754915524,0.5945376620900432,0,0.0,0.2,0.6,0.42857142857142855,7,DRV_000203,DRV_000197
ost,REQ_000193,90,0.7558524768818545,0.7296907403418628,1,0.3333333333333333,0.4,0.5,0.3333333333333333,1,DRV_000092,DRV_000092
ost,REQ_000200,53,0.47584161318432544,0.5690663310168566,0,0.3333333333333333,0.4,0.5,0.3333333333333333,3,DRV_000209,DRV_000203
ost,REQ_000226,86,0.2053805366120155,0.23825712314232392,0,0.0,0.0,0.3,0.17647058823529413,11,DRV_000201,DRV_000092
ost,REQ_000235,63,0.6541577403393529,0.702385293487978,0,0.6666666666666666,0.4,0.7,0.5384615384615384,8,DRV_000199,DRV_000203
ost,REQ_000260,60,0.34756965270303475,0.3874399917279802,0,0.0,0.4,0.3,0.17647058823529413,55,DRV_000135,DRV_000203
ost,REQ_000263,129,0.1360942481136569,0.2104265168812038,0,0.0,0.2,0.4,0.25,39,DRV_000092,DRV_000137
ost,REQ_000264,62,0.10674285008217502,0.4344669825264236,0,0.0,0.2,0.6,0.42857142857142855,51,DRV_000092,DRV_000203
ost,REQ_000268,52,0.03941803781178894,0.20007042892410443,0,0.0,0.0,0.1,0.05263157894736842,12,DRV_000199,DRV_000205
ost,REQ_000272,193,0.10097349445133393,0.08494967779390393,0,0.0,0.0,0.0,0.0,58,DRV_000092,DRV_000203
ost,REQ_000273,80,0.16458190970502043,0.3534802459995662,0,0.0,0.2,0.4,0.25,57,DRV_000092,DRV_000203
ost,REQ_000300,57,0.2980636835102786,0.2507629751138897,0,0.3333333333333333,0.2,0.2,0.1111111111111111,9,DRV_000203,DRV_000195
ost,REQ_000314,159,0.06428805069465134,0.1947622562644417,0,0.0,0.0,0.3,0.17647058823529413,12,DRV_000092,DRV_000205
ost,REQ_000317,87,0.566261202499304,0.5384864727398344,0,0.3333333333333333,0.4,0.4,0.25,45,DRV_000092,DRV_000205
ost,REQ_000321,92,0.10674285008217502,0.2512051613658765,0,0.0,0.2,0.4,0.25,52,DRV_000092,DRV_000203
ost,REQ_000322,178,0.06428805069465134,0.05408596802739103,0,0.0,0.0,0.0,0.0,14,DRV_000092,DRV_000205
ost,REQ_000323,41,0.6058196218821107,0.5529917162006814,0,0.6666666666666666,0.6,0.5,0.3333333333333333,2,DRV_000203,DRV_000205
ost,REQ_000324,61,0.5742452697538136,0.7368776815535991,0,0.3333333333333333,0.6,0.9,0.8181818181818182,2,DRV_000205,DRV_000203
ost,REQ_000345,146,0.03941803781178894,0.17014645489396632,0,0.0,0.0,0.2,0.1111111111111111,59,DRV_000092,DRV_000203
ost,REQ_000358,69,0.5504313367833698,0.585143074780262,0,0.3333333333333333,0.4,0.5,0.3333333333333333,58,DRV_000092,DRV_000203
ost,REQ_000364,60,0.4557358347574344,0.5950790761482715,0,0.6666666666666666,0.4,0.5,0.3333333333333333,3,DRV_000201,DRV_000203
ost,REQ_000365,37,0.6755952352892176,0.6971272309812915,0,0.6666666666666666,0.8,0.8,0.6666666666666666,37,DRV_000137,DRV_000203
ost,REQ_000379,78,0.5288534602624873,0.6685976410467424,0,0.3333333333333333,0.6,0.8,0.6666666666666666,59,DRV_000092,DRV_000203
ost,REQ_000392,70,0.18889240689362566,0.3618266236545837,0,0.3333333333333333,0.4,0.7,0.5384615384615384,45,DRV_000092,DRV_000205
ost,REQ_000394,51,0.3092493812917164,0.5580756200828652,0,0.3333333333333333,0.4,0.7,0.5384615384615384,39,DRV_000135,DRV_000205
ost,REQ_000404,72,0.8754169886269186,0.8324236947898855,1,0.6666666666666666,0.6,0.6,0.42857142857142855,1,DRV_000203,DRV_000203
ost,REQ_000409,35,0.685661901682141,0.6100146139293984,0,0.6666666666666666,0.4,0.3,0.17647058823529413,2,DRV_000203,DRV_000205
ost,REQ_000410,166,0.5110133255841971,0.42991893657489827,0,0.6666666666666666,0.4,0.2,0.1111111111111111,149,DRV_000023,DRV_000092
ost,REQ_000412,62,0.7483129853316076,0.6624106838443603,1,0.3333333333333333,0.2,0.3,0.17647058823529413,1,DRV_000203,DRV_000203
ost,REQ_000432,100,0.0,0.16747184249297575,0,0.0,0.0,0.4,0.25,55,DRV_000092,DRV_000203
ost,REQ_000433,73,0.2956352569758007,0.36827499246662176,0,0.3333333333333333,0.6,0.6,0.42857142857142855,43,DRV_000092,DRV_000205
ost,REQ_000441,115,0.7653606573568709,0.7479856983149614,1,0.6666666666666666,0.4,0.5,0.3333333333333333,1,DRV_000092,DRV_000092
ost,REQ_000450,59,0.7572330659770606,0.7757926404620743,1,0.3333333333333333,0.4,0.7,0.5384615384615384,1,DRV_000092,DRV_000092
ost,REQ_000455,182,0.06428805069465134,0.05408596802739103,0,0.0,0.0,0.0,0.0,55,DRV_000092,DRV_000203
ost,REQ_000457,105,0.15580326701955138,0.1839760984071437,0,0.0,0.0,0.3,0.17647058823529413,57,DRV_000092,DRV_000203
ost,REQ_000464,54,0.3915678239716416,0.4084912820023095,0,0.0,0.4,0.4,0.25,4,DRV_000199,DRV_000203
ost,REQ_000465,59,0.08399706960054582,0.3217377858174769,0,0.0,0.0,0.4,0.25,18,DRV_000209,DRV_000203
ost,REQ_000467,125,0.23463934264312925,0.2739269726245213,0,0.3333333333333333,0.4,0.4,0.25,55,DRV_000092,DRV_000203
ost,REQ_000468,65,0.4085442488224297,0.4993043842313299,0,0.0,0.2,0.5,0.3333333333333333,7,DRV_000207,DRV_000203
ost,REQ_000472,79,0.19522130483134031,0.3411553504696928,0,0.0,0.4,0.7,0.5384615384615384,11,DRV_000092,DRV_000137
ost,REQ_000474,64,0.6133804316456343,0.5805856199004984,0,0.0,0.6,0.6,0.42857142857142855,8,DRV_000205,DRV_000203
ost,REQ_000481,114,0.0,0.0,0,0.0,0.0,0.0,0.0,52,DRV_000092,DRV_000203
ost,REQ_000483,75,0.03222540343395598,0.09317311433178486,0,0.0,0.0,0.1,0.05263157894736842,63,DRV_000091,DRV_000203
ost,REQ_000484,80,0.7470738341963853,0.7271499852991491,1,0.3333333333333333,0.6,0.6,0.42857142857142855,1,DRV_000092,DRV_000092
ost,REQ_000486,62,0.407858483686251,0.5281551747078093,0,0.0,0.2,0.6,0.42857142857142855,10,DRV_000092,DRV_000205
ost,REQ_000487,82,0.1842909286109149,0.38632759186924054,0,0.0,0.2,0.4,0.25,59,DRV_000092,DRV_000203
ost,REQ_000492,59,0.15704241815477332,0.27507280089085434,0,0.0,0.2,0.5,0.3333333333333333,37,DRV_000226,DRV_000193
ost,REQ_000493,54,0.3974724878672529,0.4694640094942861,0,0.3333333333333333,0.4,0.7,0.5384615384615384,3,DRV_000092,DRV_000137
ost,REQ_000497,66,0.8872110746748461,0.8133537871330132,1,0.6666666666666666,0.4,0.5,0.3333333333333333,1,DRV_000203,DRV_000203
ost,REQ_000501,77,0.0,0.11780407710902098,0,0.0,0.0,0.3,0.17647058823529413,73,DRV_000029,DRV_000193
ost,REQ_000503,235,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,49,DRV_000186,DRV_000189
ost,REQ_000505,111,0.3618135367239493,0.35729391937310573,0,0.3333333333333333,0.2,0.2,0.1111111111111111,64,DRV_000092,DRV_000203
ost,REQ_000506,50,0.07437603530085127,0.16112291520703773,0,0.0,0.0,0.4,0.25,49,DRV_000137,DRV_000197
ost,REQ_000513,61,0.7444826781012631,0.7850315641346789,1,0.6666666666666666,0.4,0.7,0.5384615384615384,1,DRV_000092,DRV_000092
ost,REQ_000521,52,0.0,0.010461654281696943,0,0.0,0.0,0.0,0.0,40,DRV_000229,DRV_000205
ost,REQ_000530,91,0.6855896247313158,0.6488612295591104,1,0.3333333333333333,0.4,0.3,0.17647058823529413,1,DRV_000092,DRV_000092
ost,REQ_000536,90,0.5104027979271585,0.45227229303016475,0,0.0,0.4,0.3,0.17647058823529413,9,DRV_000207,DRV_000092
ost,REQ_000537,233,0.5912705671768341,0.4974398919599572,1,0.3333333333333333,0.2,0.1,0.05263157894736842,1,DRV_000092,DRV_000092
ost,REQ_000549,108,0.8620368676587387,0.7989713080375762,1,0.6666666666666666,0.4,0.6,0.42857142857142855,1,DRV_000092,DRV_000092
ost,REQ_000554,74,0.08588727204142671,0.3375894862583095,0,0.0,0.0,0.3,0.17647058823529413,59,DRV_000092,DRV_000203
ost,REQ_000565,102,0.19505854865807967,0.32421636797217684,0,0.0,0.0,0.4,0.25,10,DRV_000186,DRV_000203
ost,REQ_000569,59,0.0,0.03316265946399715,0,0.0,0.0,0.1,0.05263157894736842,53,DRV_000226,DRV_000203
ost,REQ_000579,72,0.3486674191035054,0.4171106683574668,0,0.0,0.4,0.6,0.42857142857142855,6,DRV_000092,DRV_000137
ost,REQ_000589,65,0.31816946193716966,0.34149917523468987,0,0.0,0.4,0.5,0.3333333333333333,4,DRV_000205,DRV_000092
ost,REQ_000602,56,0.494900610560911,0.4558982255106087,0,0.3333333333333333,0.4,0.3,0.17647058823529413,15,DRV_000209,DRV_000203
ost,REQ_000610,213,0.6855896247313158,0.5767911473821374,1,0.3333333333333333,0.2,0.2,0.1111111111111111,1,DRV_000092,DRV_000092
ost,REQ_000616,107,0.16458190970502043,0.34919340221338296,0,0.0,0.2,0.4,0.25,56,DRV_000092,DRV_000203
ost,REQ_000620,233,0.7653606573568709,0.6439030519037144,1,0.6666666666666666,0.4,0.2,0.1111111111111111,1,DRV_000092,DRV_000092
ost,REQ_000622,199,0.03941803781178894,0.03316265946399715,0,0.0,0.0,0.0,0.0,52,DRV_000092,DRV_000203
ost,REQ_000636,111,0.16829830672172,0.21811381436293686,0,0.0,0.2,0.2,0.1111111111111111,67,DRV_000092,DRV_000203
ost,REQ_000646,232,0.7653606573568709,0.6439030519037144,1,0.6666666666666666,0.4,0.2,0.1111111111111111,1,DRV_000092,DRV_000092
ost,REQ_000657,74,0.08399706960054582,0.17384774343522766,0,0.0,0.0,0.2,0.1111111111111111,18,DRV_000209,DRV_000203
ost,REQ_000669,57,0.46021719329343747,0.5237686664476666,0,0.3333333333333333,0.4,0.7,0.5384615384615384,32,DRV_000092,DRV_000205
ost,REQ_000685,147,0.20399994751680936,0.24814984410258575,0,0.0,0.4,0.3,0.17647058823529413,57,DRV_000092,DRV_000203
ost,REQ_000692,111,0.051934422339850454,0.25552423313764033,0,0.0,0.0,0.2,0.1111111111111111,59,DRV_000092,DRV_000203
ost,REQ_000693,95,0.03495799748906233,0.08811773853956724,0,0.0,0.0,0.2,0.1111111111111111,61,DRV_000092,DRV_000203
ost,REQ_000709,94,0.03941803781178894,0.21993474938808572,0,0.0,0.0,0.4,0.25,20,DRV_000092,DRV_000205
ost,REQ_000710,75,0.1576721246345394,0.3887507013207417,0,0.0,0.2,0.4,0.25,58,DRV_000091,DRV_000203
ost,REQ_000716,55,0.0,0.09009230374364904,0,0.0,0.0,0.3,0.17647058823529413,36,DRV_000191,DRV_000203
ost,REQ_000726,74,0.25950935552599164,0.37515018473808737,0,0.3333333333333333,0.4,0.6,0.42857142857142855,36,DRV_000091,DRV_000205
ost,REQ_000763,223,0.0,0.0,0,0.0,0.0,0.0,0.0,109,DRV_000186,DRV_000092
ost,REQ_000770,23,0.29140922000081,0.5129678828392564,0,0.0,0.4,0.7,0.5384615384615384,16,DRV_000191,DRV_000203
ost,REQ_000771,95,0.20771634453350896,0.3806975598774648,0,0.0,0.2,0.6,0.42857142857142855,12,DRV_000207,DRV_000203
ost,REQ_000774,158,0.11622247303450178,0.15067651108348806,0,0.0,0.0,0.0,0.0,49,DRV_000186,DRV_000189
ost,REQ_000776,100,0.051934422339850454,0.10907997631355774,0,0.0,0.0,0.2,0.1111111111111111,67,DRV_000092,DRV_000197
ost,REQ_000789,77,0.4327284965691134,0.4405807057840662,0,0.0,0.2,0.3,0.17647058823529413,7,DRV_000207,DRV_000203
ost,REQ_000793,71,0.535903626903986,0.5636548107247817,0,0.6666666666666666,0.4,0.4,0.25,30,DRV_000092,DRV_000205
ost,REQ_000799,66,0.6347326005171602,0.6314514212058365,0,0.6666666666666666,0.6,0.5,0.3333333333333333,57,DRV_000092,DRV_000203
ost,REQ_000806,73,0.5432387290181532,0.527550503061673,0,0.3333333333333333,0.4,0.4,0.25,4,DRV_000203,DRV_000197
ost,REQ_000815,74,0.30254504204628174,0.37313084287454973,0,0.3333333333333333,0.6,0.6,0.42857142857142855,54,DRV_000091,DRV_000203
ost,REQ_000817,61,0.17103090077682637,0.22295209007023314,0,0.0,0.2,0.3,0.17647058823529413,17,DRV_000207,DRV_000203
ost,REQ_000820,155,0.4418887634827492,0.6203100409896094,0,0.3333333333333333,0.6,0.6,0.42857142857142855,3,DRV_000209,DRV_000205
ost,REQ_000844,81,0.30254504204628174,0.5138496142537813,0,0.3333333333333333,0.4,0.7,0.5384615384615384,51,DRV_000092,DRV_000203
ost,REQ_000848,56,0.3915678239716416,0.48812193146426164,0,0.0,0.2,0.7,0.5384615384615384,7,DRV_000207,DRV_000203
ost,REQ_000851,95,0.6826230273284735,0.634552633631759,1,0.3333333333333333,0.2,0.3,0.17647058823529413,1,DRV_000092,DRV_000092
ost,REQ_000855,116,0.041846437733650516,0.05807268606393224,0,0.0,0.0,0.0,0.0,66,DRV_000092,DRV_000189
ost,REQ_000863,85,0.1798095700749118,0.3609315840442022,0,0.0,0.0,0.3,0.17647058823529413,7,DRV_000207,DRV_000203
ost,REQ_000866,167,0.06428805069465134,0.05408596802739103,0,0.0,0.0,0.0,0.0,60,DRV_000092,DRV_000203
ost,REQ_000878,67,0.11825411343536682,0.23142689926242827,0,0.0,0.2,0.4,0.25,5,DRV_000092,DRV_000137
ost,REQ_000886,116,0.0,0.12737621713318267,0,0.0,0.0,0.2,0.1111111111111111,61,DRV_000092,DRV_000203
ost,REQ_000891,150,0.7292336995180954,0.7213303219583151,1,0.6666666666666666,0.4,0.5,0.3333333333333333,1,DRV_000092,DRV_000092
ost,REQ_000906,81,0.392311493890285,0.48620300051237225,0,0.3333333333333333,0.4,0.6,0.42857142857142855,56,DRV_000092,DRV_000203
ost,REQ_000915,105,0.01524897858316786,0.056140674891384565,0,0.0,0.0,0.0,0.0,61,DRV_000092,DRV_000203
ost,REQ_000917,130,0.2255565058244154,0.3292831797942516,0,0.0,0.0,0.6,0.42857142857142855,7,DRV_000207,DRV_000092
ost,REQ_000921,68,0.8216838728449726,0.7842815414170757,1,0.3333333333333333,0.4,0.7,0.5384615384615384,1,DRV_000092,DRV_000092
ost,REQ_000936,79,0.5370512424278062,0.5377713689219101,0,0.3333333333333333,0.6,0.5,0.3333333333333333,4,DRV_000091,DRV_000092
ost,REQ_000949,219,0.06428805069465134,0.05408596802739103,0,0.0,0.0,0.0,0.0,58,DRV_000092,DRV_000201
ost,REQ_000956,105,0.7483129853316076,0.7024244069935631,1,0.3333333333333333,0.4,0.4,0.25,1,DRV_000092,DRV_000092
ost,REQ_000957,150,0.9490707254476358,0.8513573291353095,1,1.0,0.8,0.4,0.25,1,DRV_000092,DRV_000092
ost,REQ_000959,131,0.43172953170207395,0.4382231542977886,0,0.3333333333333333,0.6,0.5,0.3333333333333333,3,DRV_000092,DRV_000137
ost,REQ_000962,64,0.09667621030186796,0.3709334291963822,0,0.0,0.0,0.5,0.3333333333333333,56,DRV_000092,DRV_000203
ost,REQ_000997,66,0.2519912088016374,0.23486889074419284,0,0.0,0.4,0.3,0.17647058823529413,4,DRV_000209,DRV_000203
ost,REQ_001005,55,0.4751905352660501,0.4226479803953558,0,0.3333333333333333,0.4,0.4,0.25,9,DRV_000199,DRV_000197
ost,REQ_001022,154,0.08399706960054582,0.2491701014737856,0,0.0,0.0,0.2,0.1111111111111111,55,DRV_000092,DRV_000203
ost,REQ_001026,151,0.06428805069465134,0.18892597589454563,0,0.0,0.0,0.2,0.1111111111111111,54,DRV_000092,DRV_000203
ost,REQ_001033,107,0.22370896642270383,0.2620289271085949,0,0.0,0.2,0.4,0.25,67,DRV_000092,DRV_000203
ost,REQ_001038,228,0.27592626468252257,0.23213861624798002,0,0.3333333333333333,0.2,0.1,0.05263157894736842,3,DRV_000092,DRV_000137
ost,REQ_001041,78,0.23919194835360763,0.29986554997143505,0,0.0,0.2,0.5,0.3333333333333333,68,DRV_000029,DRV_000137
ost,REQ_001054,55,0.0,0.010461654281696943,0,0.0,0.0,0.0,0.0,53,DRV_000226,DRV_000203
ost,REQ_001059,88,0.10674285008217502,0.24849677150479424,0,0.0,0.2,0.6,0.42857142857142855,59,DRV_000092,DRV_000203
ost,REQ_001067,54,0.2096065735870062,0.2187795266303887,0,0.0,0.0,0.2,0.1111111111111111,6,DRV_000199,DRV_000203
ost,REQ_001076,69,0.7822658350331836,0.7776805600887273,1,0.3333333333333333,0.6,0.7,0.5384615384615384,1,DRV_000092,DRV_000092
ost,REQ_001079,95,0.0,0.1458828708913884,0,0.0,0.0,0.2,0.1111111111111111,46,DRV_000092,DRV_000203
ost,REQ_001080,67,0.24479857442380443,0.36445035129069486,0,0.0,0.0,0.4,0.25,8,DRV_000209,DRV_000203
ost,REQ_001088,120,0.0,0.08281773837007818,0,0.0,0.0,0.1,0.05263157894736842,59,DRV_000092,DRV_000203
ost,REQ_001093,165,0.5912705671768341,0.5366600214362529,1,0.3333333333333333,0.2,0.2,0.1111111111111111,1,DRV_000092,DRV_000092
ost,REQ_001121,61,0.41764951346861917,0.38323192586888594,0,0.3333333333333333,0.6,0.4,0.25,4,DRV_000201,DRV_000203
ost,REQ_001129,165,0.11622247303450178,0.14069355584883494,0,0.0,0.0,0.0,0.0,25,DRV_000207,DRV_000092
ost,REQ_001132,83,0.8726854243481624,0.8527937686454437,0,0.6666666666666666,0.8,0.8,0.6666666666666666,2,DRV_000091,DRV_000092
ost,REQ_001136,68,0.23463934264312925,0.29603541226718616,0,0.3333333333333333,0.6,0.5,0.3333333333333333,58,DRV_000091,DRV_000203
ost,REQ_001140,97,0.10674285008217502,0.3702841927717878,0,0.0,0.2,0.5,0.3333333333333333,57,DRV_000092,DRV_000203
ost,REQ_001141,82,0.7151547110609905,0.7002962130240634,0,0.6666666666666666,0.6,0.5,0.3333333333333333,2,DRV_000091,DRV_000092
ost,REQ_001144,89,0.16458190970502043,0.45640794017407743,0,0.0,0.4,0.7,0.5384615384615384,51,DRV_000092,DRV_000203
ost,REQ_001145,54,0.0,0.3257398695363255,0,0.0,0.0,0.5,0.3333333333333333,49,DRV_000091,DRV_000203
ost,REQ_001147,57,0.647107573697854,0.7045282432107378,0,0.6666666666666666,0.4,0.7,0.5384615384615384,20,DRV_000092,DRV_000205
ost,REQ_001152,63,0.10674285008217502,0.4320967203678819,0,0.0,0.2,0.6,0.42857142857142855,49,DRV_000091,DRV_000205
ost,REQ_001166,64,0.19505854865807967,0.22952411125594754,0,0.0,0.0,0.2,0.1111111111111111,9,DRV_000209,DRV_000092
ost,REQ_001175,58,0.4481474706349549,0.4424495179873575,0,0.3333333333333333,0.4,0.6,0.42857142857142855,5,DRV_000203,DRV_000137
ost,REQ_001182,74,0.12371927493296313,0.24360683474290934,0,0.0,0.2,0.5,0.3333333333333333,67,DRV_000029,DRV_000205
ost,REQ_001183,76,0.09667621030186796,0.11466299557829526,0,0.0,0.0,0.2,0.1111111111111111,63,DRV_000091,DRV_000203
ost,REQ_001187,95,0.13408395253868471,0.3484966150223872,0,0.0,0.2,0.4,0.25,58,DRV_000092,DRV_000203
